fakeID,b_specialisation_i,b_specialisation_h,b_specialisation_g,b_specialisation_f,b_specialisation_e,b_specialisation_d,b_specialisation_c,b_specialisation_b,b_specialisation_a,b_specialisation_j,q_OpeningDays,q_OpeningHours,q_2017 Average Household Size,q_2017 Total Households,q_2017 HHs: 5th Quintile (68.759 and above),q_5th Quint by Total HH,q_2017 Purchasing Power: Per Capita,q_2017 Total Population,"q_2017 Pop 15+/Edu: University, Fachhochschule",q_Uni by Total Pop,q_2017 Personal Care: Per Capita,q_2017 Medical Products: Per Capita,q_2017 Personal Effects: Per Capita,b_in_kontakt_gewesen,b_gekauft_gesamt
361_4514,1,0,0,0,0,0,0,0,0,0,5,24,2.1,58245,7640,0.131170058,20907.7,124382,6498,0.052242286,551.22,337,212.3,0,0
96_1355,1,0,0,0,0,0,0,0,0,0,4,23,2.3,52659,9885,0.187717199,22140.35,122588,7743,0.063162789,552,331.61,229.15,0,0
205_3247,0,0,0,0,0,0,0,0,0,0,5,24.5,2.3,21423,3915,0.182747514,22759.91,48217,3274,0.067901363,564.6,349.63,237.39,0,0
693_8920,0,0,0,0,0,0,0,0,0,0,5,29,2.2,217716,45749,0.210131548,24835.67,468642,44419,0.094782371,600.65,341.48,251.79,0,0
154_8065,0,0,0,0,0,0,0,0,0,0,5,39,2.4,140465,35081,0.249749048,24001.96,332312,23596,0.071005561,579.39,323.74,248.46,0,0
230_1603,0,0,0,0,0,0,0,0,0,0,5,27,2.1,1037452,193762,0.186767195,23741.35,2175193,324398,0.149135272,593.44,326.61,235.85,0,0
237_7335,0,0,0,0,0,0,0,0,0,0,5,34,2.2,142356,30625,0.215129675,24515.15,313184,35888,0.114590784,591.96,342.2,250.57,0,0
242_1656,1,1,1,0,1,0,0,0,1,0,0,0,2.1,1028703,190832,0.185507382,23691.07,2156028,321231,0.148992035,592.93,325.9,235.13,0,0
121_1656,1,1,1,0,1,0,0,0,1,0,4,20,2.1,535599,98165,0.183280775,23275.41,1146773,135012,0.117732106,584.83,325.59,233.66,0,0
48_1691,1,0,1,0,1,0,0,0,1,0,5,20,2.2,148362,32953,0.222112131,24721.85,328053,38294,0.116731138,593.65,342.78,253.34,0,0
505_6822,0,1,1,0,1,0,0,0,0,0,4,20,2.4,41080,8105,0.197297955,22607.96,96691,6120,0.063294412,558.27,326.86,234.18,0,0
263_1822,1,0,0,0,1,0,0,0,0,0,4,28,2.1,1078683,203053,0.188241587,23769.92,2268821,331867,0.146272888,593.27,327.24,236.65,0,0
39_1964,0,0,0,0,0,0,0,0,0,0,4,12,2.4,121904,30644,0.251378134,24068.75,288771,20321,0.07037064,580.01,323.82,249.13,0,0
387_8246,0,0,0,0,0,0,0,0,0,0,5,40,2.2,148871,30269,0.203323683,23870.78,326139,40998,0.125707137,584.87,325.6,238.08,0,0
62_2023,1,0,1,1,1,0,0,0,1,1,0,0,2.2,148419,32954,0.222033567,24711.33,328260,38239,0.116489977,593.55,342.68,253.26,0,0
141_4255,0,0,0,0,0,0,0,0,0,0,0,0,2.2,149988,30546,0.203656293,23867.27,328893,41177,0.125198773,584.68,325.54,238.13,0,0
802_5582,0,0,0,0,1,0,0,0,1,0,0,0,2.1,1027331,190448,0.185381343,23689.22,2152700,320925,0.149080225,592.94,325.86,235.08,0,0
697_8569,1,0,1,0,0,0,0,0,1,0,5,30,2.1,60696,7950,0.130980625,20946.4,129364,6764,0.052286571,552.01,337.77,212.77,0,0
132_2055,0,0,0,0,0,0,0,0,0,1,0,0,2.3,138168,29708,0.215013607,23615.39,316061,28847,0.091270356,575.08,326.51,240.9,0,0
459_6279,1,1,1,0,1,0,0,0,1,1,0,0,2.3,48451,9163,0.189118904,21886.18,113795,7689,0.067568874,546.52,327.95,225.55,0,0
454_6265,0,1,1,0,1,0,0,0,1,0,4,20,2.3,48451,9163,0.189118904,21886.18,113795,7689,0.067568874,546.52,327.95,225.55,0,0
683_4812,0,0,0,0,0,0,0,0,0,0,5,33,2.1,1015943,187940,0.184990693,23687.08,2125547,319617,0.150369293,593.15,326.11,234.97,0,0
311_2196,0,1,0,0,0,0,0,0,0,0,5,36,2.1,1021734,189500,0.185469016,23699.94,2138852,321102,0.1501282,593.18,326.3,235.18,0,0
0_3,1,0,0,1,1,0,0,0,1,1,4,16,2.3,34635,6315,0.182330013,22157.26,78795,4354,0.055257313,558.39,323.35,226.79,0,0
735_8842,0,0,0,0,0,0,0,0,0,0,0,0,2.1,59097,7782,0.131681811,20903.86,126434,6567,0.051940143,550.82,336.74,212.34,0,0
417_8917,0,0,0,0,0,0,0,0,0,1,0,0,2.4,85820,18299,0.213225355,22884.35,202714,12754,0.062916227,563.48,315.7,234.69,0,0
366_8027,0,0,0,0,0,0,0,0,0,0,5,24,2.4,47457,9692,0.204226984,22376.66,112181,6469,0.057665737,557.04,310.96,228.46,0,0
73_2722,1,0,0,1,1,0,0,0,0,1,0,0,2.1,126926,20582,0.162157478,22702.56,267926,26663,0.099516284,578.42,343.81,233.12,0,0
560_7303,1,0,0,0,1,0,0,0,0,0,5,36,2.3,17994,3171,0.176225408,22355.73,40624,2674,0.065823159,560,347.12,233.62,0,0
22_2810,0,0,0,0,0,0,0,0,0,0,5,32,2.3,144517,29385,0.20333248,23112.84,333406,23822,0.071450424,568.39,333.25,240.48,0,0
99_3193,0,0,0,0,0,0,0,0,0,0,4,26,2.2,149024,33130,0.222313184,24691,330092,38318,0.116082789,592.92,341.93,252.91,0,0
86_3199,0,1,1,0,1,0,0,0,1,0,5,23.5,2.2,47616,8182,0.171832997,22140.9,106231,9316,0.087695682,558.58,338.05,229.05,0,0
154_2171,0,0,0,0,0,0,0,0,0,0,5,23.5,2.2,196733,35811,0.182028434,23072.48,423177,51937,0.12273115,576.65,320.33,227.28,0,0
245_3360,1,0,0,1,1,0,0,0,0,0,5,22,2.1,212219,42515,0.200335502,23999.66,455007,69412,0.152551499,588.62,326.6,237.14,0,0
487_3457,0,1,0,1,1,0,0,0,0,0,0,0,2.1,1073207,202013,0.188233025,23766.43,2257200,329585,0.146014974,593.24,326.93,236.53,0,0
125_4102,0,0,0,0,0,0,0,0,0,0,5,36,2.6,7994,1564,0.195646735,20086.88,20762,722,0.03477507,510.03,287.98,203.2,0,0
496_6651,0,1,1,0,0,0,0,0,1,0,4,25,2.3,141948,27492,0.193676558,22894.2,323893,23040,0.071134603,568.32,333.74,237.48,0,0
1399_8757,1,1,1,1,0,0,0,0,0,0,5,25,2.1,1063491,200663,0.188683308,23801.6,2234584,330794,0.148033817,593.79,327.4,236.86,0,0
1212_7949,0,0,0,1,0,0,0,0,0,0,4,32,2.1,1039337,193396,0.186076316,23702.41,2180520,322807,0.148041293,592.88,325.97,235.36,0,0
421_2967,0,0,0,0,0,0,0,0,0,1,0,0,2.1,985231,177700,0.180363793,23442.63,2062360,306861,0.148791191,590.42,322.67,231.83,0,0
556_7997,0,0,0,0,0,0,0,0,0,0,5,20,2.5,63884,13548,0.21207188,22037.83,157939,7604,0.04814517,542.85,309.77,225.68,0,0
344_9250,0,0,0,0,0,0,0,0,0,0,5,20,2.2,136604,29710,0.217489971,24310.5,304250,33237,0.109242399,586.39,338.15,248.07,0,0
1174_7769,0,0,0,0,0,0,0,0,0,0,5,33,2.1,1033866,190777,0.184527782,23590.58,2172820,314654,0.144813652,591.24,324.47,234.07,0,0
1510_9158,0,0,0,0,0,0,0,0,0,1,5,40,2.1,1071056,201455,0.188090072,23764.02,2252014,329472,0.146301044,593.28,326.87,236.47,0,0
452_9256,0,0,0,0,0,0,0,0,0,0,5,31,2.4,12516,2141,0.171061042,20503.02,30348,1853,0.061058389,527.67,309.61,210.16,0,0
625_7853,0,0,0,0,0,0,0,0,0,0,5,24,2.1,65680,8915,0.135733861,21435.33,138621,7472,0.053902367,559.42,345.78,218.78,0,0
315_8728,0,0,0,0,0,0,0,0,0,0,5,22,2.4,25605,4833,0.188752197,21380.04,61598,3026,0.049124972,538.93,307.69,217.53,0,0
728_8802,0,0,0,0,0,0,0,0,0,0,0,0,2.6,77728,17836,0.229466859,21861.11,199749,11788,0.059014063,531.27,312.72,228.05,0,0
177_2407,0,0,0,0,0,0,0,0,0,0,5,20,2.6,77728,17836,0.229466859,21861.11,199749,11788,0.059014063,531.27,312.72,228.05,0,0
405_6801,1,0,1,1,1,0,0,0,0,0,5,28,2.2,259454,56811,0.21896367,24756.18,571318,52168,0.091311669,596.11,339.35,252.69,0,0
341_9177,0,0,0,0,0,0,0,0,0,0,5,35.5,2.3,18422,3528,0.191510151,22125.94,43035,2377,0.055234112,552.27,317.44,225.67,0,0
375_6297,0,0,0,0,0,0,0,0,0,1,5,20,2.4,89093,20307,0.227930365,23176.44,214160,13154,0.061421367,564.27,321.71,240.03,0,0
341_7820,0,0,0,0,0,0,0,0,0,0,5,20,2.2,152382,30946,0.203081729,23835.95,334263,41303,0.123564379,584.32,325.38,237.87,0,0
247_3957,1,0,0,0,1,0,0,0,0,0,0,0,2.4,139952,31007,0.221554533,22917.08,339425,20034,0.059023348,559.68,317.23,236.45,0,0
469_5865,1,0,1,1,1,0,0,0,0,0,5,29,2.2,255479,51965,0.203402237,23586.56,564544,74214,0.13145831,577.91,323.55,235.2,0,0
255_4095,0,0,0,0,0,0,0,0,0,1,0,0,2.2,293091,63770,0.217577476,24635.99,647184,57885,0.089441334,594.53,338.28,251.56,0,0
1149_7716,1,1,1,1,1,0,0,0,1,0,4,26,2.1,1023158,188482,0.184215928,23642.91,2141090,318440,0.148727984,592.68,326.11,234.65,0,0
667_8767,0,0,1,0,0,0,0,0,0,1,5,30,2.2,296871,64768,0.218168834,24598.21,657393,58311,0.088700366,593.6,337.78,251.26,0,0
246_7456,0,0,0,0,0,0,0,0,0,0,5,34,2.4,23997,4644,0.193524191,21812.89,57110,2936,0.05140956,546.15,314.1,222.96,0,0
613_4365,1,0,0,1,1,0,0,0,0,0,4,20,2.1,1019488,188352,0.184751562,23678.19,2132671,318886,0.149524235,593.15,326.26,234.99,0,0
615_4379,0,0,1,1,0,0,0,0,0,0,4,29,2.1,1034001,191886,0.185576223,23685.45,2168358,321104,0.148086248,592.76,325.76,235.1,0,0
134_4433,1,1,1,0,1,0,0,1,1,0,4,20,2.4,28438,4974,0.174906815,20838.97,68436,3194,0.046671343,530.59,320.43,215.88,0,0
282_7289,0,0,0,0,0,0,0,0,0,1,0,0,2.6,26251,6220,0.236943355,22151.18,67797,3298,0.04864522,538.77,296.63,226.26,0,0
268_1868,0,0,0,0,0,0,0,0,0,1,0,0,2.1,999130,182783,0.18294216,23596.23,2089035,314269,0.150437403,592.32,324.72,233.69,0,0
136_1868,0,0,0,0,0,0,0,0,0,0,4,24,2.1,786498,140415,0.178531923,23223.22,1664773,223008,0.133957002,586.32,319.96,230.3,0,0
1041_7244,0,0,0,0,0,0,0,0,0,1,2,9,2.1,1056455,198883,0.188255061,23787.03,2218692,329169,0.148361737,593.7,327.2,236.62,0,0
286_8118,0,0,0,0,0,0,0,0,0,1,0,0,2.2,135560,28867,0.212946297,24561.3,296314,34565,0.116649905,593.48,343.57,250.82,0,0
371_4792,0,1,1,0,1,0,0,0,1,1,3,21,2.1,969816,175130,0.180580646,23460.59,2032306,292692,0.144019651,590.1,323.57,232.34,0,0
372_4795,0,0,0,0,0,0,0,0,0,0,4,30,2.1,992100,179145,0.180571515,23456.46,2080416,298179,0.143326623,590.05,323.6,232.43,0,0
541_7175,1,1,1,0,1,0,0,0,1,0,4,40,2.4,66162,16661,0.251821287,24374.28,158649,11013,0.069417393,578.84,333.69,256.38,0,0
1236_8096,1,0,1,1,1,0,0,0,0,0,4,29.5,2.1,1083722,205025,0.189185972,23802.21,2280859,333658,0.146286114,593.5,327.57,237.09,0,0
695_8926,0,0,0,0,0,0,0,0,0,0,5,20,2.3,152740,30200,0.197721618,22804.17,350382,20994,0.059917462,569.76,322.18,234.57,0,0
279_7876,0,0,0,0,0,0,0,0,0,0,5,34,2.2,158496,35477,0.223835302,24555.21,354297,39767,0.112241989,589.9,339.41,251.68,0,0
267_7150,0,0,0,0,1,0,0,0,0,0,5,20,2.4,28381,6269,0.220887213,22574.6,69439,3201,0.046098014,553.53,308.22,231.51,0,0
389_4872,1,0,1,1,0,0,0,0,1,0,1,5,2.6,64771,13394,0.206790076,20838.73,168294,7698,0.045741381,516.03,307.32,215.84,0,0
1301_8340,0,0,0,0,0,0,0,0,0,0,0,0,2.1,1010467,184886,0.182970844,23595.27,2114421,314727,0.148847841,592.13,324.67,233.74,0,0
236_3197,1,0,0,0,0,0,0,0,0,0,5,28,2.2,189460,34395,0.181542278,22733.51,413651,46281,0.111884173,569.38,317.16,224.32,0,0
949_6677,0,0,0,0,1,0,0,0,0,0,4,29,2.1,1019693,188918,0.185269488,23693.55,2134088,320682,0.150266531,593.15,326.24,235.08,0,0
615_7795,0,0,0,0,0,0,0,0,0,0,4,28,2.4,78603,14614,0.185921657,21986.4,185295,11787,0.063612078,550.6,322.65,226.83,0,0
153_5044,0,1,1,0,1,0,0,0,1,0,5,32,2.1,82965,13982,0.168528898,22839.29,176847,18574,0.105028641,575.64,347.39,234.73,0,0
712_5056,1,0,1,1,1,0,0,0,0,0,4,27,2.1,1001669,183638,0.183332019,23616.88,2094203,315250,0.150534595,592.54,325.03,233.97,0,0
98_1591,1,0,1,1,0,0,0,0,0,0,5,22,2.2,171994,32567,0.189349628,22808.04,386568,24289,0.062832412,573.69,322.07,233.09,0,0
93_2633,0,0,0,0,0,0,0,0,0,0,5,31.5,2.3,35015,6495,0.185491932,21953.54,81057,4437,0.054739258,552.99,320.15,224.97,0,0
600_7715,0,0,1,0,0,0,0,0,0,1,3,8,2.1,788810,142187,0.180255068,23248.1,1669070,232336,0.139200872,586.18,318.31,229.62,0,0
599_7715,0,0,1,0,0,0,0,0,0,0,4,20,2.2,350201,64640,0.184579713,23050.37,763923,84291,0.110339655,580.81,316.74,231.6,0,0
283_3865,0,0,1,0,0,0,0,0,0,0,4,29,2.3,66519,12489,0.187750868,22291.2,155551,9591,0.061658234,556.33,323.18,229.4,0,0
172_5440,0,0,1,0,0,0,0,0,0,0,5,20,2.4,25107,4861,0.193611343,21760.06,59907,3029,0.050561704,545.22,313.09,222.39,0,0
173_5446,1,0,1,1,1,0,0,0,1,0,5,25,2.2,152142,33935,0.223048205,24642.6,338226,38816,0.114763501,591.77,341.12,252.52,0,0
244_6626,1,0,1,1,1,0,0,0,0,1,3,14,2.4,8847,1877,0.212162315,22618.26,20933,1147,0.054793866,556.78,328.51,235.12,0,0
195_5599,1,0,1,1,1,0,0,0,1,0,5,29.5,2.2,138387,27794,0.200842565,23870.76,301251,39229,0.130220315,585.69,325.7,237.38,0,0
524_7704,0,0,0,0,0,0,0,0,0,1,2,13,2.3,218203,43788,0.200675518,23236.89,495800,33548,0.067664381,576.08,323.38,237.67,0,0
488_3458,0,1,0,0,0,0,0,0,0,0,4,20,2.1,979783,176138,0.17977246,23417.07,2050284,305340,0.14892571,590.18,322.35,231.46,0,0
1172_7760,0,0,0,1,1,0,0,0,0,0,5,34,2.1,1010854,186468,0.184465808,23670.6,2113642,318341,0.150612545,593.08,325.94,234.72,0,0
1228_8050,0,0,0,0,0,0,0,0,0,1,5,55,2.1,1075508,203048,0.188792645,23782.54,2263415,330430,0.145987369,593.3,327.06,236.77,0,0
1285_8280,0,0,0,0,0,0,0,0,0,0,0,0,2.1,1020129,187969,0.18426003,23632.87,2137387,317835,0.148702598,592.35,325.15,234.37,0,0
295_3874,0,0,0,0,0,0,0,0,0,1,0,0,2.2,41840,5887,0.140702677,20740.09,92802,4153,0.044751191,542.8,333.73,213.49,0,0
4_125,0,0,0,0,0,0,0,0,0,0,4,20.5,2.3,40815,6430,0.15754012,20870.75,93735,6519,0.069547128,537.52,328.25,214.66,0,0
290_8087,1,0,0,1,1,0,0,0,1,0,4,21,2.1,84739,13463,0.158876078,22789.02,176180,18027,0.102321489,582.86,344.35,233.04,0,0
490_7495,0,0,0,0,0,0,0,0,0,0,5,21,2.4,146084,31577,0.216156458,22981.12,348287,22385,0.064271707,563.77,321.33,237.49,0,0
629_4480,0,1,1,0,0,0,0,0,0,0,4,32,2.1,998253,183225,0.183545654,23648.02,2083915,316062,0.151667414,593.03,325.9,234.27,0,0
57_891,1,0,0,1,0,0,0,0,0,0,5,27.75,2.1,68908,9403,0.136457305,21500.18,145316,7941,0.054646426,560.39,346.79,219.85,0,0
46_1632,1,0,1,0,1,0,0,0,1,0,5,31,2.2,157196,35126,0.223453523,24552.21,351121,39507,0.112516768,590.08,339.91,251.75,0,0
189_5424,0,0,1,0,0,0,0,0,0,0,5,20,2.2,152044,30857,0.202947831,23837.08,333403,41246,0.123712144,584.39,325.41,237.86,0,0
44_2380,0,0,0,0,0,0,0,0,0,0,5,20,2.4,141236,35322,0.250092045,23995.2,334484,23726,0.070933139,579.14,323.51,248.39,0,0
114_9128,0,0,0,0,0,0,0,0,0,1,2,16,2.3,112868,23195,0.205505546,23252.24,260041,19252,0.074034479,570.92,332.81,241.98,0,0
113_9128,0,0,0,0,0,0,0,0,0,1,1,10,2.4,21692,3959,0.182509681,21111.21,52815,2615,0.049512449,527.59,334.35,221.85,0,0
382_2819,0,1,1,0,1,0,0,0,0,0,5,45,2.1,1053569,197434,0.187395415,23738.37,2213939,325558,0.147049219,593.04,326.3,235.96,0,0
618_8420,0,0,0,0,0,0,0,0,0,0,0,0,2.2,291837,63444,0.217395327,24649.72,643852,57727,0.089658804,594.86,338.42,251.67,0,0
306_8502,0,0,0,0,0,0,0,0,0,0,0,0,2.1,106034,17575,0.165748722,22992.06,222593,24031,0.10795937,582.03,346.96,235.66,0,0
1363_8636,0,0,0,0,0,0,0,0,0,0,4,28,2.1,982323,176858,0.180040577,23430.2,2055788,306071,0.14888257,590.32,322.51,231.64,0,0
355_4475,1,0,1,1,0,0,0,0,0,0,5,23,2.2,177408,31987,0.180301903,22703.4,386072,43287,0.112121573,569.83,317.26,223.92,0,0
400_2890,1,0,0,0,1,0,0,0,0,0,0,0,2.1,1079813,204200,0.189106818,23805.28,2271631,332795,0.146500466,593.61,327.5,237.06,0,0
288_8038,0,0,0,0,0,0,0,0,0,1,0,0,2.4,31977,5600,0.175125872,20758.3,77313,3598,0.046538098,528.93,319.02,215.06,0,0
241_7290,1,1,1,0,1,0,0,0,1,0,0,0,2.1,95841,15855,0.165430244,22793.13,203116,21176,0.104255696,576.33,347.33,233.83,0,0
240_7290,1,1,1,0,1,0,0,0,1,1,5,30,2.1,126171,20528,0.162699828,22798.89,265298,27018,0.101840195,580.13,344.75,233.98,0,0
59_400,0,0,0,0,0,0,0,0,0,1,5,42,2.1,1021476,188757,0.184788483,23656.35,2140351,319148,0.149110123,592.59,325.44,234.66,0,0
344_4567,0,1,0,0,0,0,0,0,0,0,5,44,2.1,732946,131980,0.180067836,23538.44,1519265,244624,0.161014701,592.14,321.17,230.96,0,0
167_4743,0,0,0,0,0,0,0,0,0,1,0,0,2.5,26828,5890,0.219546742,22468.01,65812,2924,0.044429587,551.7,307.07,230.31,0,0
54_1874,0,0,0,0,0,0,0,0,0,1,4,34,2.2,134065,28504,0.212613285,24581.53,292574,34320,0.117303657,593.99,344,251,0,0
415_6881,0,0,0,0,0,0,0,0,0,0,5,33,2.2,270990,59395,0.219177829,24715.22,598124,54223,0.090655115,595.29,339.02,252.47,0,0
622_7849,0,0,0,0,0,0,0,0,0,0,3,12,2.1,789898,142794,0.180775239,23487.49,1654210,234033,0.141477201,590.06,324.72,232.6,0,0
270_4420,1,0,1,0,0,0,0,0,1,0,5,26,2.3,46599,9268,0.198888388,22309.43,108945,6293,0.057763091,558.21,322.7,229.35,0,0
682_4810,0,0,0,0,0,0,0,0,0,1,0,0,2.1,972872,174187,0.179044109,23387.8,2034854,303516,0.149158613,589.93,321.98,231.03,0,0
681_4810,0,0,0,0,0,0,0,0,0,1,2,6,2.1,1018790,188161,0.184690662,23654.72,2134197,318898,0.149422945,592.61,325.4,234.6,0,0
558_3985,0,0,0,0,0,0,0,0,0,0,0,0,2.1,1037329,193681,0.186711256,23734.4,2175605,324240,0.149034407,593.31,326.43,235.75,0,0
557_3984,0,0,0,0,0,0,0,0,0,0,3,18,2.1,1037329,193681,0.186711256,23734.4,2175605,324240,0.149034407,593.31,326.43,235.75,0,0
654_4655,0,1,1,0,0,0,0,0,0,0,5,46,2.1,1004538,183078,0.182250945,23568.01,2101000,313053,0.149001904,591.92,324.34,233.36,0,0
1231_8068,0,0,0,0,1,0,0,0,0,0,4,28,2.1,1021349,186637,0.182735774,23511.79,2145287,310850,0.144899027,590.47,323.59,233.07,0,0
1078_7362,0,0,0,0,1,0,0,0,0,0,3,27.5,2.1,972834,173548,0.178394258,23308.42,2040933,294095,0.144098312,588.45,320.53,230.27,0,0
619_4419,0,0,0,0,0,0,0,0,0,0,4,30,2.1,1041683,193749,0.185996124,23685.13,2187012,322181,0.147315607,592.55,325.8,235.25,0,0
330_9188,0,0,0,0,0,0,0,0,0,0,5,33,2.4,29528,5137,0.173970469,20800.3,71073,3317,0.046670325,530.11,320.17,215.48,0,0
637_7982,1,1,1,0,1,0,0,0,0,0,4,20,2.1,974216,173741,0.178339301,23236.58,2050428,291763,0.142293706,586.86,319.6,229.52,0,0
423_2978,1,0,0,0,0,0,0,0,0,0,3,18,2.1,1036055,191018,0.184370521,23593.11,2176439,316857,0.145585059,591.34,324.73,234.13,0,0
301_7433,0,0,0,0,0,0,0,0,0,0,5,20,2.2,145485,29494,0.202728804,23822.05,318899,40374,0.126604348,584.12,324.71,237.38,0,0
1255_8151,1,1,1,1,1,0,0,0,0,0,4,28,2.1,931987,163335,0.17525459,23141.22,1954899,281601,0.144048874,586.65,317.96,227.99,0,0
23_170,0,1,0,0,0,0,0,0,0,0,4,25,2.1,809396,143649,0.177476785,23192.69,1705236,243459,0.14277144,586.58,317.28,228.57,0,0
648_8624,0,0,0,0,0,0,0,0,0,0,0,0,2.1,209659,44143,0.21054665,25001.12,448353,44420,0.099073721,603.87,344.1,253.66,0,0
4_109,1,0,0,1,1,0,0,0,0,0,0,0,2.2,288833,61436,0.212704227,24572.43,633342,56470,0.089161938,595.05,338.72,250.57,0,0
405_8634,0,0,0,0,0,0,0,0,0,0,5,20,2.2,145139,29411,0.202640228,23827.64,317987,40328,0.126822795,584.27,324.8,237.41,0,0
186_1218,0,1,1,0,0,0,0,0,0,0,5,45,2.1,1041842,194217,0.186416942,23722.95,2185444,324123,0.148309909,593.18,326.22,235.62,0,0
622_7819,1,0,0,1,0,0,0,0,0,0,4,23.5,2.3,176404,38068,0.215800095,23739.37,398151,54473,0.136814927,574.43,322.58,236.62,0,0
805_9215,0,0,0,0,0,0,0,0,0,0,0,0,2.6,76098,17884,0.235012747,22047.48,197203,9796,0.049674701,538.64,305.69,228.3,0,0
508_6785,1,0,0,0,1,0,0,0,0,0,5,23,2.2,224207,45514,0.202999906,23926.26,485746,71176,0.146529256,585.9,325.85,237.31,0,0
14_185,0,1,1,0,1,0,0,0,0,0,4,35,2.2,366114,68788,0.187886833,23234.72,796980,88005,0.110423097,582.63,319.68,233.69,0,0
92_2584,0,0,0,0,0,0,0,0,0,0,5,37,2.2,157615,32224,0.204447546,23798.69,347455,42059,0.121048769,583.12,324.68,237.83,0,0
94_1559,0,1,1,0,1,0,0,0,1,0,0,0,2.4,67483,14870,0.220351792,22712.21,163789,10302,0.062897997,557.9,320.29,236.02,0,0
231_1604,0,1,1,0,1,0,0,0,0,0,5,32,2.1,1033675,190626,0.184415798,23611.18,2169873,317148,0.146159706,591.69,324.92,234.29,0,0
701_8604,0,0,0,0,0,0,0,0,0,0,4,22,2.2,58961,8244,0.139821238,21239.06,127753,6240,0.048844254,555.43,337.8,218.14,0,0
49_2742,0,0,0,0,0,0,0,0,0,0,4,32,2.2,1720,316,0.18372093,23432.02,3810,173,0.045406824,569.5,341.22,240.25,0,0
91_2549,0,0,0,0,0,0,0,0,0,0,5,20,2.2,146172,29683,0.203068987,23807.96,320869,40462,0.126101306,583.66,324.3,237.23,0,0
167_8579,0,0,0,0,0,0,0,0,0,0,0,0,2.4,136118,34266,0.251737463,23993.52,323330,23006,0.071153311,578.77,322.73,248.32,0,0
319_7618,0,0,0,0,0,0,0,0,0,0,5,32,2.2,139641,28029,0.200721851,23958.81,302745,39144,0.129296933,587.55,327.13,238.32,0,0
93_3316,1,0,1,1,1,0,0,0,1,0,5,39.5,2.1,133096,21629,0.162506762,22694.1,281376,27936,0.099283521,577.88,343.51,233,0,0
705_9032,0,0,0,0,0,0,0,0,0,1,0,0,2.3,232134,46876,0.201935089,23419,523395,37336,0.07133427,578.82,324.83,238.74,0,0
704_9032,0,0,0,0,0,0,0,0,0,0,5,35,2.3,226738,44933,0.198171458,23156.75,513448,34653,0.067490768,575.63,322.68,236.38,0,0
489_3486,0,1,0,0,0,0,0,0,0,0,5,26,2.1,1081662,203064,0.187733321,23742.2,2275920,329469,0.144762997,592.86,326.77,236.31,0,0
609_7750,0,1,1,0,1,0,0,0,0,1,0,0,2.2,506684,94065,0.185648254,23253.54,1095221,121711,0.111129169,582.94,326.48,234.59,0,0
1167_7750,0,1,1,0,1,0,0,0,0,0,5,30,2.1,1023012,189774,0.185505155,23698.85,2142281,320983,0.149832352,593.15,326.09,235.16,0,0
131_1821,0,1,1,0,1,0,0,0,0,0,4,36,2.1,918286,167753,0.182680559,23601.41,1919978,282378,0.14707356,591.95,325.1,233.82,0,0
294_8254,0,0,0,0,0,0,0,0,0,0,5,34,2.4,25285,4789,0.189400831,21455.82,60718,3023,0.049787542,540.18,308.41,218.31,0,0
130_3818,0,0,0,0,0,0,0,0,0,0,5,15,2.2,151446,30707,0.202758739,23839.54,331907,41159,0.124007629,584.51,325.47,237.84,0,0
301_4030,1,1,1,0,1,0,0,0,0,0,0,0,2.1,795133,143440,0.180397493,23403.56,1672407,227574,0.136075728,588.5,324.61,232.35,0,0
676_8203,1,1,0,0,1,0,0,0,0,0,5,34,2.4,100603,22569,0.224337246,22897.23,243251,14414,0.059255666,560.21,319.94,236.96,0,0
379_4723,0,0,1,0,0,0,0,0,0,0,5,23,2.2,233023,47522,0.20393695,23830.75,508537,72209,0.141993601,583.32,325.22,236.89,0,0
383_4804,0,0,0,0,0,0,0,0,0,0,5,25,2.2,16884,2090,0.123785833,20584.57,37217,1480,0.039766773,543.33,332.04,210.8,0,0
466_6328,1,1,1,0,1,0,0,0,0,0,4,19,2.2,246522,52577,0.213275083,24262.76,546843,52370,0.09576789,590.87,341.53,251.31,0,0
368_9602,0,0,0,0,0,0,0,0,0,1,0,0,2.2,154123,34402,0.223211331,24606.49,343290,39067,0.113801742,591.02,340.41,252.13,0,0
275_1927,0,1,0,0,0,0,0,0,0,0,5,36,2.1,1072295,202679,0.189014217,23807.34,2254934,331504,0.147012729,593.71,327.41,237.02,0,0
940_6588,0,0,0,0,0,0,0,0,0,1,0,0,2.1,1072295,202679,0.189014217,23807.34,2254934,331504,0.147012729,593.71,327.41,237.02,0,0
123_1776,0,0,0,0,0,0,0,0,0,0,0,0,2.2,222408,44966,0.202177979,23948.72,480364,70939,0.147677594,586.62,326.5,237.39,0,0
297_8419,0,0,0,0,0,0,0,0,0,1,4,28,2.3,16547,2300,0.138998006,19655.81,38489,1933,0.050222141,521.88,315.99,200.33,0,0
58_1538,0,0,0,0,0,0,0,0,0,1,0,0,2.2,123435,23241,0.188285332,22928.79,273207,26638,0.097501162,573.25,319.07,229.03,0,0
465_6326,0,1,0,0,1,0,0,0,0,0,4,25,2.3,114885,23995,0.208861035,23036.52,268900,19322,0.071855708,564.07,330.29,238.66,0,0
